sample_id,model,question,technique,generated_answer,latency_sec,tokens,ground_truth,quality_score
120,llama-3.1-8b-instant,"Dada ji ke portrait ke baare mein kya details diye gaye hain? Mera dada ji ka portrait drawing room mein mantelpiece ke upar laga hua tha. Usne bada sa turban aur loose fitting kapde pehne huye the. Uski lambi, safed daadi uske seene ke adhikansh hisse ko dhak rahi thi aur woh kam se kam 100 saal ka lag raha tha. Usse aisa lagta tha jaise woh wife ya bachchon wala aadmi nahi ho sakta. Usse lagta tha jaise woh sirf bahut saare pote-poti wala aadmi ho sakta hai.",tree_of_thought,ERROR,0.0,0,"Dada ji ka portrait drawing room mein mantelpiece ke upar laga hua tha. Usne bada sa turban aur loose fitting kapde pehne huye the, aur uski lambi, safed daadi uske seene ke adhikansh hisse ko dhak rahi thi. Uski umar kam se kam 100 saal ki lag rahi thi aur usse aisa lagta tha jaise woh sirf bahut s",8.5
120,llama-3.1-8b-instant,"Dada ji ke portrait ke baare mein kya details diye gaye hain? Mera dada ji ka portrait drawing room mein mantelpiece ke upar laga hua tha. Usne bada sa turban aur loose fitting kapde pehne huye the. Uski lambi, safed daadi uske seene ke adhikansh hisse ko dhak rahi thi aur woh kam se kam 100 saal ka lag raha tha. Usse aisa lagta tha jaise woh wife ya bachchon wala aadmi nahi ho sakta. Usse lagta tha jaise woh sirf bahut saare pote-poti wala aadmi ho sakta hai.",agentic_context,ERROR,0.0,0,"Dada ji ka portrait drawing room mein mantelpiece ke upar laga hua tha. Usne bada sa turban aur loose fitting kapde pehne huye the, aur uski lambi, safed daadi uske seene ke adhikansh hisse ko dhak rahi thi. Uski umar kam se kam 100 saal ki lag rahi thi aur usse aisa lagta tha jaise woh sirf bahut s",8.5
121,llama-3.1-8b-instant,"yeh expression 'pinpricks in the vast ocean' ka kya matlab hai, jo ki text me use hua hai? Hamara bas ek hope tha ki hum in pinpricks in the vast ocean tak pahuch paye",zero_shot,ERROR,0.0,0,"yeh expression 'pinpricks in the vast ocean' do chhote islands ko refer karta hai, jisme se ek Ile Amsterdam hai, jo family ke liye bas ek hope tha for survival. Yeh unke chhoti size aur remoteness ko emphasize karta hai immense and dangerous ocean me, jo ki unhe find karna bohot mushkil banata hai",8.5
121,llama-3.1-8b-instant,"yeh expression 'pinpricks in the vast ocean' ka kya matlab hai, jo ki text me use hua hai? Hamara bas ek hope tha ki hum in pinpricks in the vast ocean tak pahuch paye",few_shot,ERROR,0.0,0,"yeh expression 'pinpricks in the vast ocean' do chhote islands ko refer karta hai, jisme se ek Ile Amsterdam hai, jo family ke liye bas ek hope tha for survival. Yeh unke chhoti size aur remoteness ko emphasize karta hai immense and dangerous ocean me, jo ki unhe find karna bohot mushkil banata hai",8.5
121,llama-3.1-8b-instant,"yeh expression 'pinpricks in the vast ocean' ka kya matlab hai, jo ki text me use hua hai? Hamara bas ek hope tha ki hum in pinpricks in the vast ocean tak pahuch paye",chain_of_thought,ERROR,0.0,0,"yeh expression 'pinpricks in the vast ocean' do chhote islands ko refer karta hai, jisme se ek Ile Amsterdam hai, jo family ke liye bas ek hope tha for survival. Yeh unke chhoti size aur remoteness ko emphasize karta hai immense and dangerous ocean me, jo ki unhe find karna bohot mushkil banata hai",8.5
121,llama-3.1-8b-instant,"yeh expression 'pinpricks in the vast ocean' ka kya matlab hai, jo ki text me use hua hai? Hamara bas ek hope tha ki hum in pinpricks in the vast ocean tak pahuch paye",structured_context,ERROR,0.0,0,"yeh expression 'pinpricks in the vast ocean' do chhote islands ko refer karta hai, jisme se ek Ile Amsterdam hai, jo family ke liye bas ek hope tha for survival. Yeh unke chhoti size aur remoteness ko emphasize karta hai immense and dangerous ocean me, jo ki unhe find karna bohot mushkil banata hai",8.5
121,llama-3.1-8b-instant,"yeh expression 'pinpricks in the vast ocean' ka kya matlab hai, jo ki text me use hua hai? Hamara bas ek hope tha ki hum in pinpricks in the vast ocean tak pahuch paye",hierarchical_context,ERROR,0.0,0,"yeh expression 'pinpricks in the vast ocean' do chhote islands ko refer karta hai, jisme se ek Ile Amsterdam hai, jo family ke liye bas ek hope tha for survival. Yeh unke chhoti size aur remoteness ko emphasize karta hai immense and dangerous ocean me, jo ki unhe find karna bohot mushkil banata hai",8.5
121,llama-3.1-8b-instant,"yeh expression 'pinpricks in the vast ocean' ka kya matlab hai, jo ki text me use hua hai? Hamara bas ek hope tha ki hum in pinpricks in the vast ocean tak pahuch paye",rag_style,ERROR,0.0,0,"yeh expression 'pinpricks in the vast ocean' do chhote islands ko refer karta hai, jisme se ek Ile Amsterdam hai, jo family ke liye bas ek hope tha for survival. Yeh unke chhoti size aur remoteness ko emphasize karta hai immense and dangerous ocean me, jo ki unhe find karna bohot mushkil banata hai",8.5
121,llama-3.1-8b-instant,"yeh expression 'pinpricks in the vast ocean' ka kya matlab hai, jo ki text me use hua hai? Hamara bas ek hope tha ki hum in pinpricks in the vast ocean tak pahuch paye",tree_of_thought,ERROR,0.0,0,"yeh expression 'pinpricks in the vast ocean' do chhote islands ko refer karta hai, jisme se ek Ile Amsterdam hai, jo family ke liye bas ek hope tha for survival. Yeh unke chhoti size aur remoteness ko emphasize karta hai immense and dangerous ocean me, jo ki unhe find karna bohot mushkil banata hai",8.5
121,llama-3.1-8b-instant,"yeh expression 'pinpricks in the vast ocean' ka kya matlab hai, jo ki text me use hua hai? Hamara bas ek hope tha ki hum in pinpricks in the vast ocean tak pahuch paye",agentic_context,ERROR,0.0,0,"yeh expression 'pinpricks in the vast ocean' do chhote islands ko refer karta hai, jisme se ek Ile Amsterdam hai, jo family ke liye bas ek hope tha for survival. Yeh unke chhoti size aur remoteness ko emphasize karta hai immense and dangerous ocean me, jo ki unhe find karna bohot mushkil banata hai",8.5
122,llama-3.1-8b-instant,"Ma'am, Tansen kaun the, unka contribution music me kya tha?",zero_shot,ERROR,0.0,0,"Tansen ek prasiddh musician the, unka contribution music me bahut bada tha, unhone many ragas compose kiye aur unhe Bharat me sangeet ki sthapna me mahatvapurna maana jata hai.",8.5
122,llama-3.1-8b-instant,"Ma'am, Tansen kaun the, unka contribution music me kya tha?",few_shot,ERROR,0.0,0,"Tansen ek prasiddh musician the, unka contribution music me bahut bada tha, unhone many ragas compose kiye aur unhe Bharat me sangeet ki sthapna me mahatvapurna maana jata hai.",8.5
122,llama-3.1-8b-instant,"Ma'am, Tansen kaun the, unka contribution music me kya tha?",chain_of_thought,ERROR,0.0,0,"Tansen ek prasiddh musician the, unka contribution music me bahut bada tha, unhone many ragas compose kiye aur unhe Bharat me sangeet ki sthapna me mahatvapurna maana jata hai.",8.5
122,llama-3.1-8b-instant,"Ma'am, Tansen kaun the, unka contribution music me kya tha?",structured_context,ERROR,0.0,0,"Tansen ek prasiddh musician the, unka contribution music me bahut bada tha, unhone many ragas compose kiye aur unhe Bharat me sangeet ki sthapna me mahatvapurna maana jata hai.",8.5
122,llama-3.1-8b-instant,"Ma'am, Tansen kaun the, unka contribution music me kya tha?",hierarchical_context,ERROR,0.0,0,"Tansen ek prasiddh musician the, unka contribution music me bahut bada tha, unhone many ragas compose kiye aur unhe Bharat me sangeet ki sthapna me mahatvapurna maana jata hai.",8.5
122,llama-3.1-8b-instant,"Ma'am, Tansen kaun the, unka contribution music me kya tha?",rag_style,ERROR,0.0,0,"Tansen ek prasiddh musician the, unka contribution music me bahut bada tha, unhone many ragas compose kiye aur unhe Bharat me sangeet ki sthapna me mahatvapurna maana jata hai.",8.5
122,llama-3.1-8b-instant,"Ma'am, Tansen kaun the, unka contribution music me kya tha?",tree_of_thought,ERROR,0.0,0,"Tansen ek prasiddh musician the, unka contribution music me bahut bada tha, unhone many ragas compose kiye aur unhe Bharat me sangeet ki sthapna me mahatvapurna maana jata hai.",8.5
122,llama-3.1-8b-instant,"Ma'am, Tansen kaun the, unka contribution music me kya tha?",agentic_context,ERROR,0.0,0,"Tansen ek prasiddh musician the, unka contribution music me bahut bada tha, unhone many ragas compose kiye aur unhe Bharat me sangeet ki sthapna me mahatvapurna maana jata hai.",8.5
123,llama-3.1-8b-instant,"Kya ek student ke liye effectively likhne ke liye kya zaroori hai? Effective likhne ke liye student ko likhne ka mahatva aur uddeshya samajhna, writing mein coherence develop karna, cohesive devices samajhna aur unka upyog karna, aur grammar, spelling aur punctuation par relative command hona chahiye.",zero_shot,ERROR,0.0,0,"Ek student ke liye effectively likhne ke liye, unhein likhne ka mahatva aur uddeshya samajhna hoga, coherence develop karni hogi, cohesive devices samajhni hogi aur unka upyog karna hoga, aur grammar, spelling aur punctuation par relative command hona chahiye.",8.5
123,llama-3.1-8b-instant,"Kya ek student ke liye effectively likhne ke liye kya zaroori hai? Effective likhne ke liye student ko likhne ka mahatva aur uddeshya samajhna, writing mein coherence develop karna, cohesive devices samajhna aur unka upyog karna, aur grammar, spelling aur punctuation par relative command hona chahiye.",few_shot,ERROR,0.0,0,"Ek student ke liye effectively likhne ke liye, unhein likhne ka mahatva aur uddeshya samajhna hoga, coherence develop karni hogi, cohesive devices samajhni hogi aur unka upyog karna hoga, aur grammar, spelling aur punctuation par relative command hona chahiye.",8.5
123,llama-3.1-8b-instant,"Kya ek student ke liye effectively likhne ke liye kya zaroori hai? Effective likhne ke liye student ko likhne ka mahatva aur uddeshya samajhna, writing mein coherence develop karna, cohesive devices samajhna aur unka upyog karna, aur grammar, spelling aur punctuation par relative command hona chahiye.",chain_of_thought,ERROR,0.0,0,"Ek student ke liye effectively likhne ke liye, unhein likhne ka mahatva aur uddeshya samajhna hoga, coherence develop karni hogi, cohesive devices samajhni hogi aur unka upyog karna hoga, aur grammar, spelling aur punctuation par relative command hona chahiye.",8.5
123,llama-3.1-8b-instant,"Kya ek student ke liye effectively likhne ke liye kya zaroori hai? Effective likhne ke liye student ko likhne ka mahatva aur uddeshya samajhna, writing mein coherence develop karna, cohesive devices samajhna aur unka upyog karna, aur grammar, spelling aur punctuation par relative command hona chahiye.",structured_context,ERROR,0.0,0,"Ek student ke liye effectively likhne ke liye, unhein likhne ka mahatva aur uddeshya samajhna hoga, coherence develop karni hogi, cohesive devices samajhni hogi aur unka upyog karna hoga, aur grammar, spelling aur punctuation par relative command hona chahiye.",8.5
123,llama-3.1-8b-instant,"Kya ek student ke liye effectively likhne ke liye kya zaroori hai? Effective likhne ke liye student ko likhne ka mahatva aur uddeshya samajhna, writing mein coherence develop karna, cohesive devices samajhna aur unka upyog karna, aur grammar, spelling aur punctuation par relative command hona chahiye.",hierarchical_context,ERROR,0.0,0,"Ek student ke liye effectively likhne ke liye, unhein likhne ka mahatva aur uddeshya samajhna hoga, coherence develop karni hogi, cohesive devices samajhni hogi aur unka upyog karna hoga, aur grammar, spelling aur punctuation par relative command hona chahiye.",8.5
123,llama-3.1-8b-instant,"Kya ek student ke liye effectively likhne ke liye kya zaroori hai? Effective likhne ke liye student ko likhne ka mahatva aur uddeshya samajhna, writing mein coherence develop karna, cohesive devices samajhna aur unka upyog karna, aur grammar, spelling aur punctuation par relative command hona chahiye.",rag_style,ERROR,0.0,0,"Ek student ke liye effectively likhne ke liye, unhein likhne ka mahatva aur uddeshya samajhna hoga, coherence develop karni hogi, cohesive devices samajhni hogi aur unka upyog karna hoga, aur grammar, spelling aur punctuation par relative command hona chahiye.",8.5
123,llama-3.1-8b-instant,"Kya ek student ke liye effectively likhne ke liye kya zaroori hai? Effective likhne ke liye student ko likhne ka mahatva aur uddeshya samajhna, writing mein coherence develop karna, cohesive devices samajhna aur unka upyog karna, aur grammar, spelling aur punctuation par relative command hona chahiye.",tree_of_thought,ERROR,0.0,0,"Ek student ke liye effectively likhne ke liye, unhein likhne ka mahatva aur uddeshya samajhna hoga, coherence develop karni hogi, cohesive devices samajhni hogi aur unka upyog karna hoga, aur grammar, spelling aur punctuation par relative command hona chahiye.",8.5
123,llama-3.1-8b-instant,"Kya ek student ke liye effectively likhne ke liye kya zaroori hai? Effective likhne ke liye student ko likhne ka mahatva aur uddeshya samajhna, writing mein coherence develop karna, cohesive devices samajhna aur unka upyog karna, aur grammar, spelling aur punctuation par relative command hona chahiye.",agentic_context,ERROR,0.0,0,"Ek student ke liye effectively likhne ke liye, unhein likhne ka mahatva aur uddeshya samajhna hoga, coherence develop karni hogi, cohesive devices samajhni hogi aur unka upyog karna hoga, aur grammar, spelling aur punctuation par relative command hona chahiye.",8.5
124,llama-3.1-8b-instant,"Ma'am, kya hum apne ghar ke bagiche mein apna khud ka compost banaye?",zero_shot,"Arre bhai, compost banane ka sawal toh bahut hi aasan hai. Haan, tum apne ghar ke bagiche mein apna khud ka compost banaye sakte ho. Iske liye aapko bahut kam kharcha padega aur aapko bahut hi acchi mithai mil jayegi, jo aapko garden mein laga sakte ho.

Aapko lagbhag 2 chhote bucket ya container lena hoga. Ek mein peet, dhanak, aur anya dry waste ko daalna hoga, aur doosre mein khadya peetaa, khaad, aur anya green waste ko daalna hoga. Iske baad, aapko dono bucketse ko milakar ek hi bucket mein",71.274,364,"Haan, hum apne ghar ke bagiche mein apna khud ka compost banaye. Compost banane ke liye hume kitchen ke kachre aur pattiyon ka upyog karna hota hai, jisse hume mitti ko urvarak banana mein madad milti hai.",8.5
124,llama-3.1-8b-instant,"Ma'am, kya hum apne ghar ke bagiche mein apna khud ka compost banaye?",few_shot,ERROR,0.0,0,"Haan, hum apne ghar ke bagiche mein apna khud ka compost banaye. Compost banane ke liye hume kitchen ke kachre aur pattiyon ka upyog karna hota hai, jisse hume mitti ko urvarak banana mein madad milti hai.",8.5
124,llama-3.1-8b-instant,"Ma'am, kya hum apne ghar ke bagiche mein apna khud ka compost banaye?",chain_of_thought,ERROR,0.0,0,"Haan, hum apne ghar ke bagiche mein apna khud ka compost banaye. Compost banane ke liye hume kitchen ke kachre aur pattiyon ka upyog karna hota hai, jisse hume mitti ko urvarak banana mein madad milti hai.",8.5
124,llama-3.1-8b-instant,"Ma'am, kya hum apne ghar ke bagiche mein apna khud ka compost banaye?",structured_context,ERROR,0.0,0,"Haan, hum apne ghar ke bagiche mein apna khud ka compost banaye. Compost banane ke liye hume kitchen ke kachre aur pattiyon ka upyog karna hota hai, jisse hume mitti ko urvarak banana mein madad milti hai.",8.5
124,llama-3.1-8b-instant,"Ma'am, kya hum apne ghar ke bagiche mein apna khud ka compost banaye?",hierarchical_context,ERROR,0.0,0,"Haan, hum apne ghar ke bagiche mein apna khud ka compost banaye. Compost banane ke liye hume kitchen ke kachre aur pattiyon ka upyog karna hota hai, jisse hume mitti ko urvarak banana mein madad milti hai.",8.5
124,llama-3.1-8b-instant,"Ma'am, kya hum apne ghar ke bagiche mein apna khud ka compost banaye?",rag_style,ERROR,0.0,0,"Haan, hum apne ghar ke bagiche mein apna khud ka compost banaye. Compost banane ke liye hume kitchen ke kachre aur pattiyon ka upyog karna hota hai, jisse hume mitti ko urvarak banana mein madad milti hai.",8.5
124,llama-3.1-8b-instant,"Ma'am, kya hum apne ghar ke bagiche mein apna khud ka compost banaye?",tree_of_thought,ERROR,0.0,0,"Haan, hum apne ghar ke bagiche mein apna khud ka compost banaye. Compost banane ke liye hume kitchen ke kachre aur pattiyon ka upyog karna hota hai, jisse hume mitti ko urvarak banana mein madad milti hai.",8.5
124,llama-3.1-8b-instant,"Ma'am, kya hum apne ghar ke bagiche mein apna khud ka compost banaye?",agentic_context,ERROR,0.0,0,"Haan, hum apne ghar ke bagiche mein apna khud ka compost banaye. Compost banane ke liye hume kitchen ke kachre aur pattiyon ka upyog karna hota hai, jisse hume mitti ko urvarak banana mein madad milti hai.",8.5
125,llama-3.1-8b-instant,What was Satyajit's current state of mind regarding his past and present circumstances?,zero_shot,"Bhai, yeh Satyajit ka kahaani hai. Uska mann yeh sochne lagaa tha ki jeevan mein kabhi kabhi tareeke se pehle ki baatein aati hain. Uska purana zindagi, jo usne pehle dekha tha, jisne use ek aisa jagah tak le jaaya tha jahan se vah aage badhne ke liye ek naya rasta banana pada tha.

Uska mann aisa lag raha tha ki vah apne purane dino ke baare mein sochta reh gaya hai, unke dard, unke safar, unke sapnon. Uska present zindagi mein vah aisa lag raha tha ki vah ek nai shuruat ko khoj raha tha, lekin",56.186,397,"He was in a state of turmoil, reflecting on his past successes and failures, and grappling with his present fall from fortune.",8.5
125,llama-3.1-8b-instant,What was Satyajit's current state of mind regarding his past and present circumstances?,few_shot,ERROR,0.0,0,"He was in a state of turmoil, reflecting on his past successes and failures, and grappling with his present fall from fortune.",8.5
125,llama-3.1-8b-instant,What was Satyajit's current state of mind regarding his past and present circumstances?,chain_of_thought,ERROR,0.0,0,"He was in a state of turmoil, reflecting on his past successes and failures, and grappling with his present fall from fortune.",8.5
